Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
2426,"Mindy Smith, Matthew Perryman Jones",Who Saved Who,36.0,0.628,0.432,,-10.047,1,0.0303,0.126,8.47e-06,0.0592,0.171,119.953,4.09735,4,0
2427,Far Caspian,Warning Sign - Alt Version,37.0,0.493,0.247,7.0,-14.955,0,0.0323,0.98,0.000463,0.0995,0.173,155.778,179670.0,4,6
2428,Fleetwood Mac,Over & Over - 2015 Remaster,41.0,0.733,0.212,7.0,-13.685,1,0.0292,0.346,0.271,0.0742,0.498,84.46,274667.0,4,10
2429,Black Eyed Peas,RITMO (Bad Boys For Life),79.0,0.721,0.716,10.0,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714.0,4,9
2430,Central Cee,Commitment Issues,76.0,0.8,0.71,5.0,-6.403,0,0.295,0.463,,0.339,0.795,147.171,150664.0,4,5
2431,Teenage Wrist,Earth Is A Black Hole,47.0,0.553,0.902,11.0,-4.35,0,0.0588,0.00286,,0.2,0.572,132.089,175577.0,4,10
2432,Dhruv Visvanath,Drop,16.0,0.493,0.503,4.0,-8.193,1,0.0375,0.169,0.809,0.0827,0.595,157.09,174015.0,4,6
2433,Behemoth,Blow Your Trumpets Gabriel,47.0,0.175,0.945,6.0,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,265440.0,4,8
2434,Cut Copy,Hearts On Fire - Calvin Harris Remix,18.0,0.783,0.82,1.0,-6.102,1,0.0489,0.00054,0.499,0.0628,0.235,129.015,339213.0,4,1
2435,Incubus,I Miss You,55.0,0.666,0.603,2.0,-7.314,1,0.0258,0.00031,0.00131,0.0993,0.195,116.84,168667.0,3,10
2436,Queen,Save Me - Remastered 2011,62.0,0.507,0.452,7.0,-6.8,1,0.0269,0.359,,0.109,0.322,81.632,229920.0,3,10
2437,Moshe Peretz,◊ë◊†◊ê◊ì◊ù,20.0,0.662,0.918,6.0,-3.468,0,0.0414,0.108,1.45e-06,0.2,0.919,100.001,236027.0,4,9
2438,Eagles,Life in the Fast Lane - 2013 Remaster,72.0,0.667,0.755,9.0,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4.77033333,4,10
2439,American Authors,Brick By Brick,50.0,0.542,0.869,6.0,-4.047,0,0.086,0.00182,1.01e-05,0.488,0.61,81.966,205248.0,4,9
2440,Insanity Alert,All Mosh / No Brain,32.0,0.309,0.805,2.0,-6.696,1,0.103,1.3e-05,0.766,0.334,0.593,142.409,92613.0,4,8
2441,Deep Sea Diver,Impossible Weight,47.0,0.606,0.62,8.0,-5.787,1,0.0461,0.0107,0.000903,0.106,0.667,124.169,202493.0,4,1
2442,Steppenwolf,Magic Carpet Ride,71.0,0.64,0.651,4.0,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573.0,4,1
2443,The Cold Stares,In The Night Time,41.0,0.679,0.728,2.0,-9.478,1,0.0325,0.0795,0.0127,0.151,0.748,120.014,188142.0,4,2
2444,Omer Adam,Hopa,36.0,0.69,0.91,9.0,-4.103,1,0.083,0.163,,0.0665,0.664,120.986,183480.0,4,9
2445,Arik Einstein,◊©◊ô◊® ◊©◊ú ◊ê◊ó◊®◊ô ◊û◊ú◊ó◊û◊î - ◊ô◊°◊û◊ô◊ü - ◊®◊ô◊û◊ê◊°◊ò◊®◊ô◊†◊í,24.0,0.429,0.4,2.0,-10.999,1,0.0264,0.328,,0.146,0.446,77.107,229376.0,4,10
2446,Brijs,Mol y Sol,49.0,0.58,0.798,11.0,-6.999,1,0.0259,0.141,0.00411,0.215,0.506,93.011,210360.0,4,6
2447,Siouxsie and the Banshees,The Passenger,60.0,0.457,0.93,2.0,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,309307.0,4,1
2448,S. D. Burman,Kala Pani Theme - Instrumental,,0.401,0.595,10.0,-7.573,1,0.0504,0.871,0.88,0.555,0.271,125.821,2.802666667,4,3
2449,Meadowpoints,Everything I Love,58.0,0.625,0.106,5.0,-20.976,1,0.0351,0.974,0.897,0.0879,0.0785,111.309,3.74175,4,7
2450,Hitman Blues Band,The World Moves On,25.0,0.305,0.59,,-6.402,1,0.0497,0.319,5.56e-06,0.0876,0.36,69.98,284000.0,4,2
2451,Hyro The Hero,Legendary (feat. Brandon Saller of Atreyu),47.0,0.458,0.937,,-6.622,1,0.272,0.00111,,0.394,0.366,160.231,238800.0,4,8
2452,Queens of the Stone Age,Regular John,51.0,0.342,0.938,5.0,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,277808.0,4,10
2453,Nathan Cavaleri,29 Gold Stars,23.0,0.632,0.388,9.0,-6.686,1,0.117,0.341,4.45e-05,0.18,0.808,99.99,145513.0,4,2
2454,Catsystem Corp.,VERNE ‚Üπ Flights Ãô,24.0,0.582,0.867,6.0,-10.729,0,0.0311,0.0584,0.779,0.209,0.873,157.953,103497.0,4,6
2455,Jenn Champion,O.M.G. (I'm All Over It),43.0,0.8,0.545,11.0,-10.82,0,0.0406,0.365,0.000622,0.161,0.645,128.032,223866.0,4,6
2456,Deftones,Ohms,57.0,0.112,0.978,4.0,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,250222.0,3,1
2457,Will Smith,Gettin' Jiggy Wit It,71.0,0.881,0.874,6.0,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933.0,4,5
2458,LASTMONDAY,Freestyle Cruda,29.0,0.636,0.824,,-7.458,1,0.134,0.137,,0.208,0.765,184.05,149348.0,4,9
2459,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",73.0,0.315,0.296,5.0,-13.262,1,0.0315,0.771,,0.702,0.435,173.509,263573.0,4,10
2460,Keane,Sovereign Light Caf√©,59.0,0.535,0.725,8.0,-5.861,0,0.0302,0.013,,0.156,0.509,122.84,218840.0,1,10
2461,Waynewood,Picasso On The Concrete,33.0,0.492,0.729,4.0,-10.208,0,0.119,0.0693,0.000249,0.709,0.353,125.371,190080.0,4,8
2462,Sweet Misery,Tré Burt,53.0,0.614,0.546,2.0,-6.858,1,0.0296,0.625,2.38e-06,0.0957,0.435,87.353,3.155483333,4,0
2463,Lime Cordiale,Reality Check Please,53.0,0.703,0.639,,-7.341,1,0.0316,0.00976,0.468,0.165,0.622,138.048,220597.0,4,6
2464,Miynt,Nothing personal,33.0,0.625,0.571,11.0,-9.279,1,0.0379,0.181,0.235,0.055,0.0542,119.967,271410.0,4,6
2465,Pelican,Midnight and Mescaline,33.0,0.398,0.971,9.0,-5.34,1,0.0527,4.32e-05,0.639,0.257,0.276,156.237,296907.0,4,8
2466,Guitar Shorty,We The People,36.0,0.31,0.863,,-3.094,1,0.0401,0.167,0.000956,0.868,0.747,177.546,260200.0,4,2
2467,Trippie Redd,WITHOUT YOU,61.0,0.59,0.838,6.0,-4.896,0,0.0425,0.000141,0.00277,0.115,0.572,118.056,189153.0,4,10
2468,Latto,On God,54.0,0.905,0.528,1.0,-5.116,1,0.0721,0.351,,0.149,0.179,105.99,113238.0,4,5
2469,Big Sandy & His Fly-Rite Boys,Jumping From 6 To 6,28.0,0.672,0.755,4.0,-8.281,1,0.0769,0.169,,0.291,0.89,115.313,190000.0,4,10
2470,Mystikal,Danger (Been So Long) featuring Nivea,54.0,0.92,0.861,7.0,-5.435,1,0.218,0.211,2.59e-05,0.0288,0.718,97.969,211400.0,4,5
2471,Sleepy Hallow,2055,79.0,0.775,0.518,6.0,-5.857,0,0.311,0.455,,0.121,0.646,161.011,2.06645,4,9
2472,Maharajan,„Çª„Éº„É©‚òÜ„É†„É≥Â§™ÈÉé,37.0,0.724,0.892,7.0,-3.785,1,0.0476,0.00624,6.42e-05,0.0706,0.964,128.076,243623.0,4,9
2473,Nuski2Squad,Live On (Thuggin Days) - Remix,50.0,0.552,0.698,7.0,-4.973,0,0.249,0.172,,0.313,0.266,68.478,221002.0,3,5
2474,Perrosky,Gris,15.0,0.515,0.816,7.0,-6.152,1,0.037,0.0471,0.0353,0.0758,0.753,98.568,185640.0,3,2
2475,MAY-A,Apricots,56.0,0.688,0.629,4.0,-5.802,1,0.0878,0.585,,0.192,0.211,88.058,192715.0,4,9
2476,Machine Head,Is There Anybody out There?,63.0,0.408,0.953,7.0,-3.883,1,0.226,0.00532,,0.338,0.291,177.94,272666.0,4,10
2477,Pepper,Stone Love,62.0,0.837,0.478,6.0,-5.861,0,0.0627,0.0571,0.00129,0.0569,0.81,78.746,254800.0,4,10
2478,Luke Bryan,Waves,72.0,0.494,0.771,1.0,-4.309,1,0.0626,0.0649,,0.11,0.371,136.053,3.807333333,4,4
2479,Molly Burch,Emotion feat. Wild Nothing,52.0,0.831,0.66,8.0,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580.0,4,1
2480,Ruben Haag,Bonez,36.0,0.512,0.151,8.0,-17.262,1,0.0437,0.808,0.0489,0.137,0.805,168.77,2.433333333,1,7
2481,CAYAM,Chaos in the Distance,46.0,0.749,0.547,9.0,-11.342,0,0.0471,0.147,0.866,0.109,0.101,129.002,372151.0,4,6
2482,Fantastic Negrito,Nothing Without You,32.0,0.674,0.493,8.0,-6.821,1,0.0318,0.397,2.96e-06,0.101,0.35,124.941,255785.0,3,2
2483,The Silhouettes Project,Free Your Mind,43.0,0.7,0.449,11.0,-8.428,1,0.0922,0.761,5.79e-05,0.111,0.556,88.737,249373.0,4,5
2484,Fantastic Negrito,How Long?,42.0,0.643,0.619,6.0,-7.111,0,0.0439,0.131,4.24e-05,0.0784,0.466,71.742,256466.0,4,2
2485,Within Temptation,The Reckoning,58.0,0.31,0.825,1.0,-4.53,1,0.0563,0.00356,,0.641,0.475,89.885,251107.0,4,8
2486,Television,Venus,47.0,0.55,0.631,,-11.493,1,0.0385,0.000898,0.18,0.0503,0.908,114.553,229027.0,4,6
2487,"Joep Beving, Maarten Vos",The One As Two,45.0,0.185,0.106,9.0,-21.724,0,0.0324,0.99,0.919,0.0791,0.0635,62.988,5.257333333,4,7
2488,Andy Miller Group,Can't Help Lovin' Dat Man,50.0,0.424,0.196,,-20.783,1,0.0703,0.975,0.927,0.114,0.272,186.07,3.277383333,3,7
2489,JAHMED,USAY,39.0,0.773,0.691,1.0,-5.724,1,0.228,0.00648,,0.127,0.574,161.006,157736.0,4,5
2490,Snot,Stoopid,46.0,0.496,0.857,1.0,-4.515,1,0.0849,0.00185,0.000597,0.117,0.656,171.795,232427.0,4,8
2491,Michael Franti & Spearhead,I Got You,54.0,0.768,0.774,2.0,-5.584,1,0.0446,0.244,,0.113,0.775,100.005,216099.0,4,10
2492,Sech,911,89.0,0.795,0.655,7.0,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,215891.0,4,9
2493,Pixies,Here Comes Your Man,69.0,0.669,0.795,2.0,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594,201187.0,4,10
2494,Valravn,Sj√≥n,39.0,0.323,0.515,8.0,-9.314,1,0.0289,0.484,0.892,0.0733,0.0366,126.689,274867.0,4,8
2495,Hot Hot Heat,Bandages,53.0,0.376,0.947,4.0,-3.778,0,0.0902,0.00757,,0.107,0.859,150.212,212333.0,4,1
2496,HAIM,Edge,38.0,0.584,0.793,9.0,-6.004,0,0.0532,0.134,3.88e-06,0.0532,0.512,92.028,217973.0,4,10
2497,"sleep.ing, Faber Drive, Dave Faber",Afterglow,46.0,0.701,0.257,11.0,-10.407,1,0.0319,0.897,,0.0963,0.405,111.003,3.31531667,4,0
2498,Alan Jackson,Chattahoochee,72.0,0.606,0.706,,-9.665,1,0.0379,0.362,,0.16,0.819,174.533,2.469333333,4,4
2499,Jerry Lee Lewis,Drinkin' Wine Spo-Dee-O-Dee,32.0,0.54,0.696,,-8.911,1,0.0347,0.749,0.00026,0.116,0.781,94.055,153773.0,4,10
2500,Steffen Morrison,Hold on Lovers,29.0,0.617,0.834,,-5.84,1,0.048,0.136,,0.356,0.811,125.04,196333.0,4,9
2501,Jake Wesley Rogers,Middle of Love,47.0,0.563,0.612,10.0,-6.785,1,0.0369,0.0406,6.33e-06,0.432,0.341,134.896,200902.0,4,1
2502,Eric B. & Rakim,Know The Ledge,50.0,0.793,0.907,1.0,-7.461,1,0.182,0.0231,0.00738,0.0798,0.826,115.634,238827.0,4,5
2503,Bruce Springsteen,My Hometown,63.0,0.652,0.338,9.0,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667.0,4,10
2504,Rafferty,Making a Home,48.0,0.412,0.571,11.0,-6.006,1,0.0387,0.304,,0.237,0.473,159.697,238173.0,4,9
2505,Metallica,Whiplash - Remastered,56.0,0.384,0.916,4.0,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,248547.0,4,8
2506,The Killers,Dying Breed,60.0,0.656,0.78,1.0,-4.743,1,0.0854,0.00112,0.02,0.151,0.607,151.401,246000.0,4,10
2507,Cary Morin,Prisoner,37.0,0.54,0.086,2.0,-16.292,1,0.036,0.758,6e-05,0.0953,0.285,89.955,249760.0,4,2
2508,Guitar Tom and the High Cats,Evelina,37.0,0.355,0.949,9.0,-5.356,1,0.0578,2.37e-05,1.34e-05,0.0728,0.792,83.704,154680.0,4,10
2509,Katastro,The Way I Feel,44.0,0.74,0.606,1.0,-6.821,0,0.039,0.0497,,0.186,0.493,95.024,157640.0,4,10
2510,Shekel,◊ô◊ú◊ì ◊¢◊ô◊ß◊©,25.0,0.833,0.727,2.0,-5.387,1,0.198,0.0485,,0.12,0.414,104.985,188047.0,4,5
2511,Blur,Beetlebum - 2012 Remaster,58.0,0.542,0.626,,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,305213.0,4,6
2512,The Greenhornes,Too Much Sorrow,24.0,0.39,0.407,9.0,-9.737,1,0.0284,0.00317,0.00632,0.129,0.681,95.75,247307.0,4,2
2513,Glass Heart,Loved & Lost,10.0,0.499,0.905,11.0,-9.354,0,0.0585,0.000186,,0.072,0.418,110.019,244500.0,4,8
2514,Sacred Reich,The American Way,42.0,0.53,0.99,,-4.676,1,0.084,0.000968,0.0259,0.0626,0.582,148.524,221640.0,4,8
2515,BOYTOY,NY Rip Off,25.0,0.709,0.783,5.0,-7.073,0,0.0334,0.0533,0.00162,0.11,0.899,128.031,204406.0,4,6
2516,Howler,Back of Your Neck,33.0,0.552,0.936,11.0,-2.93,1,0.28,0.314,0.0129,0.105,0.222,166.849,222573.0,4,6
2517,The Beta Band,Dry the Rain,58.0,0.593,0.626,4.0,-11.287,1,0.0317,0.0931,0.166,0.218,0.753,150.483,366827.0,4,10
2518,Eades,Coltrane,29.0,0.577,0.853,8.0,-4.492,1,0.0317,0.000216,,0.189,0.805,125.64,183065.0,4,10
2519,Giveon,Heartbreak Anniversary,78.0,0.443,0.459,,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,3.30618333,5,9
2520,Prasanna,Bowling For Peace,26.0,0.349,0.443,3.0,-15.045,1,0.0328,0.964,0.925,0.0872,0.657,135.03,426413.0,4,6
2521,The White Stripes,Icky Thump,68.0,0.417,0.63,9.0,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,254533.0,4,1
2522,Richie Kotzen,You Know That,30.0,0.324,0.925,7.0,-3.213,1,0.206,0.0797,0.000546,0.0849,0.672,197.662,236427.0,4,10
2523,James,Laid,66.0,0.457,0.909,,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667.0,4,1
2524,Luther Allison,Soul Fixin' Man,13.0,0.529,0.595,2.0,-13.696,1,0.0375,0.0227,0.0266,0.0326,0.767,134.642,187827.0,4,2
2525,Harry Styles,Sweet Creature,55.0,0.427,0.262,7.0,-8.541,1,0.0276,0.746,,0.068,0.228,104.085,3.74778333,4,0
2526,Dhruv Visvanath,Midnight,21.0,0.458,0.456,3.0,-10.638,0,0.0389,0.271,0.929,0.0975,0.695,96.615,185639.0,4,6
2527,Mukesh,Kai Baar Yun Bhi Dekha Hai,20.0,0.615,0.465,7.0,-13.834,0,0.0486,0.827,3.11e-06,0.134,0.54,118.178,3.37445,4,3
2528,Monster Magnet,Space Lord,53.0,0.636,0.743,10.0,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,355933.0,4,8
2529,Yung Mal,Wassup With Me (feat. G Herbo),32.0,0.841,0.843,11.0,-8.777,0,0.374,0.0586,,0.102,0.652,89.996,202206.0,4,5
2530,UPSAHL,People I Don't Like,72.0,0.747,0.573,11.0,-6.562,0,0.295,0.268,,0.302,0.551,90.036,142766.0,4,10
2531,Dave Edmunds,King Of Love,28.0,0.388,0.831,4.0,-8.686,1,0.055,0.16,,0.156,0.8,173.636,191320.0,4,10
2532,Benny The Butcher,Overall (feat. Chinx),55.0,0.454,0.772,1.0,-7.181,1,0.342,0.319,9.95e-06,0.361,0.64,172.31,205640.0,4,5
2533,Cross My Heart,The Great Depression,22.0,0.516,0.834,11.0,-5.704,0,0.0372,3.04e-05,0.0312,0.152,0.564,117.65,241800.0,4,10
2534,LANDMVRKS,Tired of It All,52.0,0.318,0.957,6.0,-4.825,0,0.0961,0.00096,,0.155,0.482,164.646,217364.0,4,8
2535,Astr√¶a,Ripples In the Water,36.0,0.507,0.365,2.0,-8.175,1,0.03,0.805,,0.0833,0.248,123.969,241063.0,4,9
2536,carolesdaughter,Violent,79.0,0.797,0.755,2.0,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878.0,4,10
2537,Them,Jo Ann,28.0,0.614,0.766,7.0,-11.58,1,0.0326,0.588,0.0142,0.102,0.814,132.421,175853.0,4,2
2538,Martin Luke Brown,Opalite,41.0,0.728,0.664,2.0,-5.543,1,0.0438,0.00973,0.000515,0.37,0.105,104.021,211749.0,4,1
2539,Yoav Itzhak,◊ñ◊î ◊î◊ñ◊û◊ü ◊ú◊°◊ú◊ï◊ó,28.0,0.663,0.479,9.0,-13.153,0,0.0294,0.0643,,0.0409,0.969,130.017,233827.0,4,9
2540,Parkwood,Screwdriver,34.0,0.446,0.989,7.0,-4.131,1,0.155,0.00125,9.2e-06,0.102,0.0437,105.955,197264.0,4,10
2541,Lil Baby,Errbody,73.0,0.887,0.606,2.0,-6.572,1,0.324,0.000407,,0.151,0.272,139.995,210699.0,4,5
2542,Throwing Muses,Not Too Soon,41.0,0.446,0.906,4.0,-13.128,1,0.0353,0.00231,0.889,0.151,0.899,154.177,190160.0,4,6
2543,Jellyfish in Space,Helium Balloon,29.0,0.831,0.276,,-12.188,1,0.0721,0.324,0.257,0.112,0.0686,119.991,191964.0,4,6
2544,Superbloom,Mary on a Chain,26.0,0.399,0.949,11.0,-2.948,1,0.0514,4.2e-05,,0.34,0.456,128.048,180351.0,4,10
2545,The Doors,Riders on the Storm,73.0,0.55,0.722,11.0,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,7.24533333,4,10
2546,props,I Don't Mind,27.0,0.732,0.397,5.0,-10.648,1,0.254,0.0609,3.45e-05,0.0737,0.512,73.888,159791.0,4,6
2547,Marie Osmond,Paper Roses,40.0,0.359,0.504,8.0,-10.555,1,0.0349,0.272,1.52e-05,0.332,0.73,114.172,2.64955,4,4
2548,Backstreet Boys,Downpour,32.0,0.507,0.797,8.0,-3.333,0,0.0315,0.165,,0.112,0.394,108.91,3.357783333,4,9
2549,Trivium,Dying in Your Arms,51.0,0.446,0.933,9.0,-3.605,0,0.0537,2.55e-05,9.67e-05,0.085,0.753,159.961,173160.0,4,8
2550,L.A. Rats,I‚Äôve Been Everywhere,,0.618,0.966,7.0,-4.832,1,0.0679,0.000528,0.682,0.674,0.55,112.019,239681.0,4,8
2551,Moskva-Kassiopeya,Decay,23.0,0.167,0.499,9.0,-8.553,0,0.0392,0.27,0.92,0.108,0.0394,111.945,428803.0,4,6
2552,Natalie Oaks,One of A Kind,27.0,0.715,0.522,8.0,-9.451,0,0.0945,0.708,,0.118,0.503,82.003,240026.0,4,9
2553,"Clarence ""Gatemouth"" Brown",Ventilator Blues,31.0,0.658,0.42,,-13.075,1,0.0443,0.363,0.0135,0.128,0.457,140.85,373000.0,4,2
2554,Halestorm,Here's to Us,55.0,0.514,0.866,,-3.657,1,0.0449,0.0524,,0.17,0.45,159.973,177547.0,4,10
2555,Campfire,Kevin Morby,43.0,0.493,0.338,9.0,-10.068,1,0.18,0.425,0.000275,0.0823,0.332,72.619,5.31755,4,0
2556,Ringunguinja,Purechucho,24.0,0.612,0.207,4.0,-17.136,1,0.0583,0.983,0.918,0.104,0.716,88.985,2.5936,4,7
2557,Lincoln Durham,Creeper,33.0,0.644,0.716,4.0,-10.005,0,0.0823,0.0597,1.45e-05,0.101,0.569,142.059,221213.0,4,2
2558,Ravid Plotnik,◊ô◊ï◊ù ◊ó◊ì◊© (◊†◊¶'◊ô ◊†◊¶'),47.0,0.633,0.59,7.0,-5.626,1,0.304,0.0363,,0.16,0.32,85.015,208653.0,4,5
2559,jxdn,Pray,68.0,0.552,0.333,,-7.836,1,0.027,0.0868,,0.557,0.274,139.657,119371.0,4,5
2560,Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,52.0,0.598,0.483,7.0,-7.474,1,0.0292,0.458,7.88e-06,0.36,0.452,130.663,2.860883333,4,4
2561,Ido B & Zooki,Jaguar,10.0,0.821,0.64,5.0,-8.357,1,0.288,0.0698,1.64e-06,0.12,0.357,150.091,188000.0,4,5
2562,Grateful Dead,Dire Wolf - 2013 Remaster,50.0,0.615,0.376,9.0,-11.331,1,0.0347,0.763,,0.0524,0.725,76.711,194491.0,4,10
2563,Julia Jacklin,Pressure To Party,48.0,0.471,0.811,4.0,-3.956,1,0.0389,0.000125,4.08e-05,0.117,0.37,141.967,182307.0,4,6
2564,Janis Joplin,"To Love Somebody - Live at The Woodstock Music & Art Fair, August 17, 1969",32.0,0.497,0.5,7.0,-10.225,1,0.0543,0.315,2.56e-05,0.687,0.626,132.526,316800.0,4,10
2565,Aubrie Sellers,Just to Be with You,35.0,0.336,0.739,,-5.394,0,0.0481,0.0325,5.9e-05,0.137,0.578,169.932,203653.0,4,2
2566,J.PERIOD,Globetrottin,32.0,0.805,0.876,9.0,-6.717,1,0.302,0.394,,0.762,0.801,135.011,232227.0,4,5
2567,Jamie Lenman,I Don't Wanna Be Your Friend,30.0,0.538,0.899,9.0,-5.426,1,0.105,0.000942,0.00509,0.0385,0.267,159.941,154251.0,4,6
2568,Lauren Sanderson,QUEEN BEE,46.0,0.8,0.627,7.0,-8.477,1,0.0585,0.101,,0.19,0.862,120.036,148250.0,4,10
2569,Drakeo the Ruler,Talk To Me,72.0,0.773,0.281,1.0,-9.781,1,0.11,0.24,,0.112,0.465,102.019,227706.0,4,5
2570,Buddy Holly,Rave On,57.0,0.566,0.711,,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,1.83266667,4,10
2571,Lita Ford,Kiss Me Deadly,57.0,0.468,0.743,,-10.846,1,0.0326,0.00819,7.88e-05,0.369,0.648,156.103,241800.0,4,10
2572,Petter Bergander Trio,One Night At Fasching,52.0,0.514,0.186,,-18.769,1,0.0342,0.885,0.765,0.099,0.414,114.744,4.304216667,3,7
2573,The Sanctuary,gold,46.0,0.69,0.43,6.0,-8.958,0,0.273,0.0613,0.0327,0.2,0.238,111.93,193175.0,4,6
2574,Liam Gallagher,Shockwave,50.0,0.434,0.891,2.0,-3.238,0,0.0439,7.56e-06,,0.257,0.39,123.958,211192.0,4,10
2575,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),67.0,0.452,0.818,2.0,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360.0,4,10
2576,Rhythm Shaw,All I Was Thinking Of,14.0,0.328,0.0699,2.0,-19.37,1,0.0425,0.908,0.843,0.0897,0.106,91.372,238627.0,4,6
2577,Eminem,My Name Is,73.0,0.869,0.68,1.0,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400.0,4,5
2578,Taake,Myr,39.0,0.111,0.994,11.0,-4.578,0,0.149,5.78e-06,0.091,0.0633,0.0358,155.106,333893.0,4,8
2579,Jayda G,Both Of Us - Edit,63.0,0.735,0.71,11.0,-10.222,1,0.0766,0.00851,0.762,0.0684,0.507,123.962,229425.0,4,6
2580,Eyal Golan,◊©◊ß◊®◊ô◊ù,33.0,0.461,0.597,6.0,-4.821,0,0.0312,0.124,,0.107,0.296,149.77,225133.0,4,9
2581,Jordan Rakei,Wind Parade,54.0,0.653,0.573,5.0,-10.629,0,0.0352,0.344,0.297,0.0783,0.711,96.01,288640.0,4,1
2582,Dreamshade,Stone Cold Digital,41.0,0.56,0.946,7.0,-6.106,1,0.0816,0.00146,,0.312,0.334,114.989,198267.0,4,8
2583,Lurrie Bell,I Feel so Good,17.0,0.698,0.747,5.0,-5.364,1,0.0539,0.624,0.0977,0.281,0.864,125.795,254240.0,4,2
2584,Guns N' Roses,One In A Million,47.0,0.587,0.653,8.0,-9.73,0,0.0302,0.703,1.86e-05,0.064,0.576,135.866,371133.0,4,10
2585,Monophonics,Suffocating,40.0,0.545,0.783,6.0,-6.265,0,0.0567,0.0261,2.46e-05,0.143,0.402,82.437,254053.0,4,9
2586,KISS,Strutter,63.0,0.511,0.912,1.0,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,190867.0,4,8
2587,t√∏m hughes,obvious,30.0,0.626,0.287,5.0,-19.453,0,0.415,0.898,,0.229,0.268,107.815,189239.0,4,6
2588,Eyal Golan,◊ô◊û◊ô◊ù ◊ô◊í◊ô◊ì◊ï,38.0,0.67,0.49,5.0,-4.718,0,0.0279,0.21,,0.347,0.248,120.079,236200.0,4,9
2589,The Cult,Edie (Ciao Baby),51.0,0.478,0.808,7.0,-9.159,1,0.0459,0.0766,0.0011,0.209,0.29,102.109,286533.0,4,10
2590,Jon Batiste,I NEED YOU,59.0,0.818,0.639,6.0,-6.383,1,0.165,0.0172,,0.137,0.886,112.955,157133.0,4,9
2591,The Cult,Sweet Soul Sister,47.0,0.442,0.866,5.0,-9.245,1,0.0614,0.124,0.0103,0.159,0.151,93.012,308267.0,4,10
2592,Le Tigre,Deceptacon,74.0,0.603,0.864,4.0,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,184627.0,4,6
2593,Manchester Air,Saint Sister,41.0,0.304,0.218,10.0,-10.744,1,0.0334,0.46,0.00434,0.0828,0.0707,150.514,4.12215,3,0
2594,ENVYYOU,New Friends,46.0,0.545,0.651,11.0,-5.966,0,0.044,0.000792,1.43e-05,0.484,0.502,99.926,176349.0,4,1
2595,Two Door Cinema Club,Something Good Can Work,63.0,0.65,0.836,,-5.101,1,0.0334,0.00553,0.00101,0.192,0.656,119.933,162907.0,4,10
2596,Joe Cocker,Dear Landlord,30.0,0.512,0.765,,-9.896,1,0.0432,0.3,0.0296,0.479,0.944,122.603,205133.0,4,2
2597,Arlo Parks,Hope,57.0,0.59,0.521,1.0,-8.823,0,0.0335,0.404,0.000101,0.357,0.423,99.165,270067.0,4,9
2598,Bass Drum of Death,Just Business,37.0,0.531,0.976,7.0,-7.339,1,0.0448,0.000175,7.39e-05,0.392,0.527,115.029,244800.0,4,10
2599,Born Of Ire,Marionette,12.0,0.18,0.965,3.0,-6.382,0,0.153,4.87e-05,0.0209,0.0698,0.223,172.935,300600.0,4,8
2600,Oceans,Shark Tooth,42.0,0.435,0.889,11.0,-6.462,0,0.0474,2.38e-05,0.000872,0.87,0.344,93.896,198345.0,4,8
2601,Nothing More,Here's To The Heartache,50.0,0.165,0.919,5.0,-5.321,1,0.143,0.00113,,0.395,0.306,83.382,257093.0,3,10
